ITE00100554,1863,19.0
EZE00100082,1873,13.45
USW00013994,1857,0.0
GM000010962,1867,0.0
EZE00100082,1875,11.35
ITE00100554,1861,17.95
EZE00100082,1872,14.9
ITE00100554,1864,16.2
GM000010962,1869,0.0
GM000010962,1870,0.0
USW00012839,1859,0.0
EZE00100082,1876,13.0
GM000010962,1868,0.0
ITE00100554,1866,17.85
ITE00100554,1862,19.45
GM000010962,1871,0.0
ITE00100554,1865,18.65
USW00013994,1858,0.0
USW00012839,1860,0.0
USW00012839,1863,0.0
USW00012839,1864,0.0
USW00012839,1861,0.0
EZE00100082,1877,11.35
GM000010962,1874,0.0
ITE00100554,1869,18.4
ITE00100554,1867,18.8
ITE00100554,1870,18.1
GM000010962,1875,0.0
USW00012839,1862,0.0
EZE00100082,1878,14.35
USW00013994,1863,0.0
USW00013994,1859,0.0
ITE00100554,1871,18.05
GM000010962,1872,0.0
USW00013994,1864,0.0
GM000010962,1873,0.0
ITE00100554,1868,18.6
USW00012839,1865,0.0
USW00013994,1860,0.0
USW00012839,1869,0.0
USW00013994,1861,0.0
EZE00100082,1879,10.95
GM000010962,1876,0.0
USW00012839,1866,0.0
EZE00100082,1881,10.9
EZE00100082,1880,12.8
USW00012839,1867,0.0
USW00012839,1870,0.0
ITE00100554,1874,18.8
USW00013994,1862,0.0
GM000010962,1877,0.0
USW00013994,1865,0.0
ITE00100554,1872,17.8
USW00012839,1871,0.0
ITE00100554,1873,18.45
ITE00100554,1875,17.9
USW00013994,1869,0.0
USW00012839,1868,0.0
GM000010962,1878,0.0
USW00013994,1870,0.0
USW00013994,1867,0.0
USW00012839,1874,0.0
USW00013994,1866,0.0
EZE00100082,1882,13.55
ITE00100554,1876,17.8
GM000010962,1879,8.0
USW00013994,1868,0.0
USW00013994,1871,0.0
USW00012839,1872,0.0
ITE00100554,1877,17.55
GM000010962,1881,8.8
GM000010962,1880,9.8
USW00012839,1875,0.0
EZE00100082,1883,12.0
USW00013994,1874,0.0
